route_id,service_id,trip_id,wheelchair_accessible,bikes_allowed,trip_headsign
12643,niedziele i święta,1720943,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12643,niedziele i święta,1720973,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12643,niedziele i święta,1720953,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12643,niedziele i święta,1721136,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Z - Zjazd do zajezdni"
12643,niedziele i święta,1721137,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12644,robocze,1721186,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12644,robocze,1721195,0,0,""
12644,robocze,1721261,0,0,"D - W dni nauki szkolnej kurs przez przystanek Kr&#243;wniki Szkoła, S - W dni wolne od nauki szkolnej odjazd z przyst. przy drodze powiatowej"
12644,robocze,1721191,0,0,""
12644,robocze,1721260,0,0,"D - W dni nauki szkolnej kurs przez przystanek Kr&#243;wniki Szkoła, S - W dni wolne od nauki szkolnej odjazd z przyst. przy drodze powiatowej"
12644,robocze,1721262,0,0,"D - W dni nauki szkolnej kurs przez przystanek Kr&#243;wniki Szkoła, S - W dni wolne od nauki szkolnej odjazd z przyst. przy drodze powiatowej"
12644,robocze,1721259,0,0,"D - W dni nauki szkolnej kurs przez przystanek Kr&#243;wniki Szkoła, S - W dni wolne od nauki szkolnej odjazd z przyst. przy drodze powiatowej"
12644,robocze,1721192,0,0,""
12644,robocze,1721193,0,0,""
12644,robocze,1721194,0,0,""
12644,robocze,1721225,0,0,""
12644,robocze,1721226,0,0,""
12644,robocze,1721273,0,0,"D - W dni nauki szkolnej kurs przez przystanek Kr&#243;wniki Szkoła, S - W dni wolne od nauki szkolnej odjazd z przyst. przy drodze powiatowej"
12644,robocze,1721227,0,0,""
12644,robocze,1721274,0,0,"D - W dni nauki szkolnej kurs przez przystanek Kr&#243;wniki Szkoła, S - W dni wolne od nauki szkolnej odjazd z przyst. przy drodze powiatowej"
12644,robocze,1721275,0,0,"D - W dni nauki szkolnej kurs przez przystanek Kr&#243;wniki Szkoła, S - W dni wolne od nauki szkolnej odjazd z przyst. przy drodze powiatowej"
12644,robocze,1721276,0,0,"D - W dni nauki szkolnej kurs przez przystanek Kr&#243;wniki Szkoła, S - W dni wolne od nauki szkolnej odjazd z przyst. przy drodze powiatowej"
12644,robocze,1721228,0,0,""
12644,robocze,1721224,0,0,""
12644,robocze,1721247,0,0,""
12644,robocze,1721277,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12644,robocze,1721256,0,0,""
12644,soboty,1721188,0,0,""
12644,soboty,1721209,0,0,""
12644,soboty,1721205,0,0,""
12644,soboty,1721202,0,0,""
12644,soboty,1721203,0,0,""
12644,soboty,1721204,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12644,soboty,1721232,0,0,""
12644,soboty,1721233,0,0,""
12644,soboty,1721237,0,0,""
12644,soboty,1721234,0,0,""
12644,soboty,1721235,0,0,""
12644,soboty,1721236,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra)"
12644,niedziele i święta,1721185,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12644,niedziele i święta,1721189,0,0,""
12644,niedziele i święta,1721190,0,0,""
12644,niedziele i święta,1721201,0,0,""
12644,niedziele i święta,1721168,0,0,""
12644,niedziele i święta,1721169,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12644,niedziele i święta,1721249,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12644,niedziele i święta,1721250,0,0,""
12644,niedziele i święta,1721251,0,0,""
12644,niedziele i święta,1721222,0,0,""
12644,niedziele i święta,1721223,0,0,""
12644,niedziele i święta,1721248,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok"
12640,robocze,1720513,0,0,"P - Kurs do Prałkowiec"
12640,robocze,1720595,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720514,0,0,"P - Kurs do Prałkowiec"
12640,robocze,1720602,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720618,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720603,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720596,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720593,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720512,0,0,"P - Kurs do Prałkowiec"
12640,robocze,1720494,0,0,"P - Kurs do Prałkowiec"
12640,robocze,1720616,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720515,0,0,"P - Kurs do Prałkowiec"
12640,robocze,1720594,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720617,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720528,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720497,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720507,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720530,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720498,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720573,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720561,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720574,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720531,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720650,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720499,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720560,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720500,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720529,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,robocze,1720473,0,0,"Z - Zjazd do zajezdni"
12640,robocze,1720487,0,0,"Z - Zjazd do zajezdni"
12640,robocze,1720647,0,0,"Z - Zjazd do zajezdni"
12640,robocze,1720475,0,0,"Z - Zjazd do zajezdni"
12640,robocze,1720484,0,0,"Z - Zjazd do zajezdni"
12640,robocze,1720474,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12640,robocze,1720637,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720629,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720643,0,0,"P - Kurs do Prałkowiec"
12640,robocze,1720638,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,robocze,1720620,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720579,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720597,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720598,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720578,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720569,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720646,0,0,"Z - Zjazd do zajezdni"
12640,soboty,1720570,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720588,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720589,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720590,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720591,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720592,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720556,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720532,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720542,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720543,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720544,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720545,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720536,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720537,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720538,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720539,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720533,0,0,"S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720534,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), S - Kurs do Szpitala Wojew&#243;dzkiego"
12640,soboty,1720486,0,0,"Y - Nie kursuje 24 XII (Wigilia) i 31 XII (Sylwestra), Z - Zjazd do zajezdni"
12640,soboty,1720631,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,soboty,1720632,0,0,"R - Kurs do przystanku Rosłońkiego Pętla"
12640,niedziele i święta,1720608,0,0,"X - Nie kursuje w Boże Narodzenie, Wielkanoc i Nowy Rok, R - Kurs do przystanku Rosłońkiego Pętla"
